Gene_acc,Gene_id,logFC,log_AveExpr,FDR,Desc,WT_1,WT_2,WT_3,MUT_1,MUT_2,MUT_3
3932,Tb927.7.2660:mRNA-p1,0.808279,5.4725552324778794,0.112523361845867,"zinc finger protein family member, putative",424746.125,380424.0625,479006.78125,398457.625,335499.1875,356754.5
3933,Tb927.7.270:mRNA-p1,1.961992,6.144912034837199,0.24865159923456726,ribosome production factor 2,2030540.25,2101346.5,2177420.25,1656936.5,1740799.0,1461629.5
3934,Tb927.7.2700:mRNA-p1,-0.727844,5.749583008651321,0.1005296997746463,"NADH-cytochrome b5 reductase, putative",702514.625,761428.625,770252.9375,722210.75,733050.1875,804944.375
3935,Tb927.7.2710:mRNA-p1,-1.175844,4.704743537048817,0.15930436826989156,"NADH-cytochrome b5 reductase, putative",57893.0390625,56000.49609375,74603.65625,88264.0859375,50724.92578125,77857.328125
3936,Tb927.7.2720:mRNA-p1,0.3633,4.431991600259829,0.04775500638563101,"translation initiation factor SUI1, putative",11073.623046875,35103.203125,56333.3359375,5808.2294921875,61641.06640625,46343.98046875
3937,Tb927.7.2730:mRNA-p1,-0.484083,5.805177085805766,0.06751608837405125,"leucine-rich repeat protein (LRRP), putative",699288.8125,948367.6875,941760.25,796267.375,914397.375,808097.0625
3938,Tb927.7.2740:mRNA-p1,-10.531989,5.910262503476308,0.7453552626453782,"hypothetical protein, conserved",449796.875,965826.875,854545.875,1491806.5,1473614.875,1270972.75
3939,Tb927.7.2750:mRNA-p1,-1.703558,4.735851812551368,0.222051467679139,"calcium/calmodulin-dependent protein kinase, putative",24663.09375,84614.7265625,88033.5234375,73589.1484375,72589.5625,91953.8046875
3940,Tb927.7.2760:mRNA-p1,-1.341404,4.643435544113778,0.17916825271154546,Mitochondrial ribosomal protein L22,50848.4921875,59160.66796875,53644.78125,60654.2421875,52543.1328125,75125.328125
3941,Tb927.7.2770:mRNA-p1,-0.709269,5.463709572137948,0.09803520632743028,"hypothetical protein, conserved",330494.75,358227.59375,443742.40625,412857.6875,420875.875,360807.59375
3942,Tb927.7.2780:mRNA-p1,13.755893,5.834294631114363,0.8192435076964416,"hypothetical protein, conserved",1043250.5625,1447642.0,1098535.25,699728.3125,697370.625,475875.46875
3943,Tb927.7.2790:mRNA-p1,0.857526,6.191913356937686,0.1196666828738697,Component of motile flagella 10,2065268.625,2413221.0,2271925.0,1912601.25,1907657.75,1874555.75
3944,Tb927.7.280:mRNA-p1,0.41081,4.695841201254505,0.05419179350943234,"cyclophilin-type peptidyl-prolyl cis-trans isomerase, putative",55061.2578125,87115.3046875,68525.8203125,64115.6484375,61007.68359375,61293.33203125
3945,Tb927.7.2800:mRNA-p1,0.428458,4.908962766390787,0.05849850556813756,"Prp18 domain containing protein, putative",93410.859375,115959.90625,132975.421875,105205.09375,75622.3125,125529.6328125
3946,Tb927.7.2810:mRNA-p1,-0.354383,5.783974188875635,0.04636109660906095,"hypothetical protein, conserved",847928.5,862220.25,794160.25,762493.8125,774592.375,823383.9375
3947,Tb927.7.2820:mRNA-p1;Tb927.7.2830:mRNA-p1;Tb927.7.2840:mRNA-p1;Tb927.7.2850:mRNA-p1;Tb927.7.2860:mRNA-p1;Tb927.7.2870:mRNA-p1;Tb927.7.2880:mRNA-p1;Tb927.7.2890:mRNA-p1;Tb927.7.2900:mRNA-p1;Tb927.7.2910:mRNA-p1;Tb927.7.2920:mRNA-p1;Tb927.7.2930:mRNA-p1;Tb927.7.2940:mRNA-p1,0.79437,8.315008268965487,0.11058623595729108,"histone H2A, putative;histone H2A, putative;histone H2A, putative;histone H2A, putative;histone H2A, putative;histone H2A, putative;histone H2A, putative;histone H2A, putative;histone H2A, putative;histone H2A, putative;histone H2A, putative;histone H2A, putative;histone H2A, putative",312032320.0,297433856.0,282376640.0,260898752.0,255907872.0,243686128.0
3948,Tb927.7.2950:mRNA-p1,-26.247338,5.28511857469834,1.0686947185783267,"ATPase family associated with various cellular activities (AAA), putative",134971.9375,143778.578125,132026.984375,399953.15625,356684.53125,375015.0625
3949,Tb927.7.2960:mRNA-p1,0.520082,3.7817488462551245,0.07251158240402754,Present in the outer mitochondrial membrane proteome 33,3161.483154296875,14004.2880859375,10584.4521484375,4782.185546875,11964.53515625,3894.58203125
3950,Tb927.7.2970:mRNA-p1,-2.947301,5.092790104925768,0.3196826203453051,"ATP-dependent DEAD/H RNA helicase, putative",149544.046875,150449.0625,131512.78125,169472.21875,180036.609375,209533.328125
3951,Tb927.7.2980:mRNA-p1,-0.183102,5.125590068931042,0.0048827580705946075,"Nitroreductase family, putative",132745.765625,237863.703125,160155.53125,205369.78125,95615.8515625,236506.53125
3952,Tb927.7.2990:mRNA-p1;Tb927.7.3030:mRNA-p1,-2.042782,5.606284948524898,0.25409022905675355,"LSU ribosomal protein, mitochondrial, putative;hypothetical protein, conserved",377096.21875,507831.4375,564242.8125,655726.75,550908.375,575465.5625
3953,Tb927.7.300:mRNA-p1,2.061933,5.182262897481854,0.25560530215399313,"UDP-Gal or UDP-GlcNAc-dependent glycosyltransferase, putative",250195.53125,256057.703125,190553.21875,177798.21875,171971.28125,170588.109375
3954,Tb927.7.3000:mRNA-p1,-0.511558,5.191341697842896,0.07150685209609248,"kinesin, putative",220341.84375,213232.75,195552.3125,214352.5625,212912.484375,186484.59375
3955,Tb927.7.3010:mRNA-p1,20.252325,4.494935037232203,0.9931062920520995,"Nitrogen permease regulator 2, putative",99609.8828125,62586.328125,2341.298583984375,22989.953125,0.0,0.0
3956,Tb927.7.3040:mRNA-p1,-0.645134,5.485933448944783,0.08859733714403652,F-box and WD40 domain containing protein,410605.15625,389154.40625,426129.6875,425064.78125,377092.96875,421137.25
3957,Tb927.7.3050:mRNA-p1,-1.425993,4.60472078617869,0.18927699287650038,"Mitochondrial SSU ribosomal protein, putative",44932.9453125,54787.05859375,52860.90625,55455.99609375,58760.65234375,55159.61328125
3958,Tb927.7.3060:mRNA-p1,-0.955935,5.456307519355385,0.13226742004162415,Tripartite Attachment Complex Protein 42,398550.8125,358775.40625,356077.59375,388180.0,412862.53125,373234.3125
3959,Tb927.7.3070:mRNA-p1,12.393797,6.205238976110093,0.7796826638316362,"UAA transporter family, putative",2843030.25,2807344.5,2609758.25,1642469.75,1440323.0,1490084.375
3960,Tb927.7.3080:mRNA-p1,0.538231,6.310420878447224,0.0744197809177002,Kinetochore interacting protein 4,2988581.25,3444233.25,2153938.5,1921539.25,3898481.75,1942953.75
3961,Tb927.7.3090:mRNA-p1,53.276831,4.3988053451692375,1.4959371173213083,"Galactose oxidase, central domain containing protein, putative",73499.09375,96245.6171875,9725.662109375,9052.3662109375,6252.19384765625,5614.98583984375
3962,Tb927.7.3120:mRNA-p1,2.030668,5.511939808378272,0.25409022905675355,small nuclear ribonucleoprotein SmD1,487917.125,504522.15625,479028.65625,374374.53125,375147.15625,379337.125
3963,Tb927.7.3130:mRNA-p1,1.275511,5.39748685947226,0.17109531800732794,Basalin,353391.78125,381687.625,370403.125,312954.03125,273501.5,305965.21875
3964,Tb927.7.3140:mRNA-p1,14.41435,4.518379887286169,0.8423619358990826,"hypothetical protein, conserved",61589.015625,63959.96484375,47764.890625,34924.640625,28503.849609375,27166.943359375
3965,Tb927.7.3160:mRNA-p1,0.341042,5.240614111233006,0.04386519982420406,"Cytoplasmic dynein 1 heavy chain (DYNC1H1), putative",241049.765625,274526.375,209394.078125,219956.703125,226080.09375,221190.234375
3966,Tb927.7.3170:mRNA-p1,3.004132,3.7758483058621546,0.3251664052403092,"Beta-lactamase superfamily domain containing protein, putative",5185.67138671875,11118.66015625,9826.228515625,0.0,0.0,9671.240234375
3967,Tb927.7.3180:mRNA-p1,-1.882191,5.0975719241168385,0.23946443377914256,"adaptor complex AP-1 medium subunit, putative",147606.90625,142085.96875,172702.40625,160174.84375,184869.171875,194075.59375
3968,Tb927.7.3190:mRNA-p1,0.386095,4.841540609818952,0.04978610379569552,"Pseudokinase, putative",58477.01953125,108377.2265625,127034.5546875,105240.390625,55520.19921875,100772.359375
3969,Tb927.7.320:mRNA-p1,3.802312,4.197885129912796,0.38739625394462596,RNA-binding protein 8,20448.66796875,25672.4609375,29739.26171875,17708.482421875,17989.931640625,14608.140625
3970,Tb927.7.3220:mRNA-p1,-12.208072,4.321054128753264,0.7744581228127693,"ChaC-like protein, putative",0.0,0.0,0.0,27251.0234375,26501.791015625,50956.8984375
3971,Tb927.7.3270:mRNA-p1,-1.122308,4.455649558991831,0.15213133188454947,"hypothetical protein, conserved",27440.78125,39161.1875,30968.240234375,67239.359375,31006.54296875,32597.64453125
3972,Tb927.7.3280:mRNA-p1,-2.512222,4.276696070392178,0.2861819694864806,"translation initiation factor IF-2, putative",18423.28515625,27051.017578125,21189.240234375,29258.568359375,26144.623046875,29206.111328125
3973,Tb927.7.3290:mRNA-p1,2.215511,4.681084646577375,0.2662571992106319,"WD domain, G-beta repeat, putative",69852.09375,178196.15625,20708.951171875,14288.740234375,70571.8046875,30234.27734375
3974,Tb927.7.330:mRNA-p1,3.931326,5.0881222916462905,0.39830931595949737,"Thioesterase-like superfamily, putative",220284.78125,150622.765625,219182.21875,129906.5234375,131348.15625,128614.0625
3975,Tb927.7.3310:mRNA-p1,-0.455227,5.83783420162048,0.06190577156920337,"Radial spoke head 1 homolog, putative",935757.375,889264.5625,983699.75,920809.125,822679.25,954893.625
3976,Tb927.7.3330:mRNA-p1,1.005376,6.2556048301713325,0.13878231543818273,Flagellar attachment zone protein 10,2595093.0,2650882.75,2616662.75,2110406.0,2144224.5,2293741.5
3977,Tb927.7.3350.1:mRNA-p1,-1.008051,4.694016449444006,0.13882416448697127,"palmitoyl acyltransferase 11, putative",61707.03515625,61095.0703125,69337.1015625,68740.296875,67999.3671875,66575.0859375
3978,Tb927.7.3360:mRNA-p1,2.832105,4.481358203280786,0.31078884592134565,farnesyl pyrophosphate synthase,45804.20703125,46607.0859375,53157.41015625,10560.6201171875,14905.65625,71308.7578125
3979,Tb927.7.3370:mRNA-p1,-4.121118,5.737062974520461,0.41150419899279,"Intraflagellar transport protein 74, putative",668321.5,571153.1875,596571.5625,823205.75,847841.375,859591.0
3980,Tb927.7.3380:mRNA-p1,11.672498,5.47561779068015,0.7744581228127693,"Ribosomal L28e protein family/Mak16 protein C-terminal region, putative",628279.6875,496165.4375,429644.5,275344.34375,285035.84375,277224.96875
3981,Tb927.7.3400:mRNA-p1,-0.571352,5.43353711311122,0.07747175751080805,"MORN repeat, putative",346271.9375,363648.8125,382881.71875,357818.21875,362349.15625,357855.53125
3982,Tb927.7.3410:mRNA-p1,2.295907,7.0674300903840654,0.2662571992106319,centrin-4,18305832.0,17298696.0,17572982.0,14030821.0,12848414.0,13380497.0
3983,Tb927.7.3420:mRNA-p1,1.578389,5.898752502721994,0.2063213453025692,"peptidyl-prolyl cis-trans isomerase, putative",1225932.0,1083573.125,1226580.375,967790.875,870281.5,962228.75
3984,Tb927.7.3430:mRNA-p1,-5.133397,4.837378140488924,0.4724989890188798,"cyclophilin-type peptidyl-prolyl cis-trans isomerase, putative",76005.2109375,72841.046875,75066.2578125,108789.7109375,105898.6875,111522.7734375
3985,Tb927.7.3440:mRNA-p1,0.513457,6.529426163189769,0.07195254245759583,I/6 autoantigen,4803872.0,4474604.5,4978073.5,3501475.0,5115184.0,4198516.5
3986,Tb927.7.3450:mRNA-p1,1.724481,6.854149507311185,0.22424396215590198,protein I/6,11028198.0,10276250.0,10807946.0,7975215.0,8088588.0,9003176.0
3987,Tb927.7.3460:mRNA-p1,-0.444514,4.50403277957848,0.060510699757813424,"LSU ribosomal protein, mitochondrial, putative",46838.9375,43917.9453125,38548.8046875,41199.26171875,47824.6796875,37003.48046875
3988,Tb927.7.3470:mRNA-p1,-6.80986,4.544741642902362,0.5644263564338866,"p22 protein precursor, putative",30212.720703125,41257.98046875,36615.99609375,55446.20703125,59815.48828125,57076.95703125
3989,Tb927.7.3490:mRNA-p1,0.032976,5.412120020623463,-0.0,"synaptojanin, putative",3099.841064453125,1200269.375,338642.90625,237367.1875,278274.71875,8714.09765625
3990,Tb927.7.3500:mRNA-p1,-11.551129,5.045559953067749,0.7744581228127693,Prostaglandin E synthase,97713.6875,101753.609375,102356.8046875,195489.8125,199912.859375,191247.625
3991,Tb927.7.3520:mRNA-p1,-0.472029,4.878526750875661,0.06543085540868068,Mitochondrial pyruvate carrier 2,115698.5859375,94244.9375,97367.40625,105484.25,97429.640625,94572.140625
3992,Tb927.7.3530:mRNA-p1,-21.168378,4.514516875141909,1.0114410431213845,"Vacuolar protein 14 C-terminal Fig4p binding, putative",29302.857421875,22879.55859375,21794.60546875,60132.921875,76036.2734375,51425.97265625
3993,Tb927.7.3540:mRNA-p1,2.194399,6.043951541939694,0.2662571992106319,"hypothetical protein, conserved",1639591.875,1680054.375,1709551.75,1280472.75,1283205.875,1259113.625
3994,Tb927.7.3550:mRNA-p1,-1.616052,7.624388587351537,0.21149931562944327,"cytoskeleton associated protein, putative",53890040.0,51374100.0,52499692.0,56907136.0,62309040.0,59902572.0
3995,Tb927.7.3560:mRNA-p1,-0.79179,6.08990774247679,0.11019424813191456,Component of motile flagella 7,1574431.5,1594365.25,1691850.125,1567444.375,1689475.75,1722480.25
3996,Tb927.7.3570:mRNA-p1,78.435191,5.361622369590026,1.80799040734633,"hypothetical protein, conserved",629819.6875,429060.71875,526713.0,73339.703125,101554.4296875,79054.7734375
3997,Tb927.7.3580:mRNA-p1,-1.940497,5.261857057128488,0.24648588221080248,"Serine/threonine-protein kinase NEK11, putative",206952.859375,232051.921875,235467.921875,264493.0625,271091.21875,251931.203125
3998,Tb927.7.3590:mRNA-p1,0.633159,5.201695154167728,0.08676912888643946,conserved protein,208922.21875,254407.78125,219625.328125,198380.390625,189513.96875,202012.921875
3999,Tb927.7.3610:mRNA-p1,1.623306,5.549280502093559,0.21221374971875026,"hypothetical protein, conserved",535674.8125,514712.65625,533354.9375,414383.15625,426852.3125,408819.28125
4000,Tb927.7.3620:mRNA-p1,1.795059,4.282044556956213,0.23046759644251252,tyrosyl-tRNA synthetase,30743.60546875,29260.935546875,27870.15625,17498.412109375,17678.375,30095.955078125
4001,Tb927.7.3630:mRNA-p1,0.387388,5.596537019646061,0.04978610379569552,"TPR-repeat-containing chaperone protein DNAJ, putative",513817.1875,600432.25,535370.75,532797.3125,516924.90625,460209.125
4002,Tb927.7.3640:mRNA-p1,-7.241665,3.0496372375062175,0.5902358957336538,"hypothetical protein, conserved",0.0,0.0,1424.0152587890625,2702.165771484375,867.7601318359375,1726.1947021484375
4003,Tb927.7.3670:mRNA-p1,1.677853,5.037923106780289,0.21951706814876817,"TrkA-N domain containing protein, putative",145903.78125,180991.0625,164051.71875,130033.921875,125034.96875,126971.9765625
4004,Tb927.7.3700:mRNA-p1,-0.958061,6.018513820078913,0.13226742004162415,"hypothetical protein, conserved",1332146.25,1429046.25,1322624.25,1420025.875,1427580.0,1416975.875
4005,Tb927.7.3710:mRNA-p1,-23.96474,4.379377879797248,1.0513425678586796,"hypothetical protein, conserved",16819.806640625,15990.6201171875,19979.8671875,46167.55078125,48904.06640625,43761.07421875
4006,Tb927.7.3730:mRNA-p1,2.754776,4.17895860875102,0.30533339002724436,"RNA-binding protein, putative",25810.9609375,24292.89453125,20137.583984375,22598.37109375,20166.365234375,7780.1826171875
4007,Tb927.7.3740:mRNA-p1,-0.888239,6.598602833228012,0.12325116643447916,SUMO-interacting motif-containing protein,5472379.5,5243878.0,4794582.0,5292235.0,5275885.5,5667305.0
4008,Tb927.7.3750:mRNA-p1,-11.434226,5.03680909481833,0.7744581228127693,"TFIIF-stimulated CTD phosphatase, putative",100114.953125,106092.7734375,90742.2578125,192882.796875,187517.109375,193401.078125
4009,Tb927.7.3760:mRNA-p1,1.333885,5.517120504256441,0.17829655023299218,"phosphatidylserine synthase, putative",465216.21875,515721.5625,476342.90625,415902.75,390525.8125,367822.65625
4010,Tb927.7.3770:mRNA-p1,-0.376398,4.788197949041791,0.049294465226138826,Bifunctional NAD(P)H-hydrate repair enzyme,116091.3671875,77946.6875,53085.734375,84090.0234375,74873.9609375,85135.921875
4011,Tb927.7.3780:mRNA-p1,2.690573,4.36285045043388,0.30118636982650476,Nuclear poly(A) polymerase 2,51612.8671875,30439.08984375,33991.34375,11884.6337890625,19135.373046875,37404.0234375
4012,Tb927.7.3790:mRNA-p1,-11.410905,4.615030832732209,0.7744581228127693,"ras-like small GTPase, putative",0.0,36879.05078125,39039.8046875,64704.8984375,87690.65625,60164.890625
4013,Tb927.7.3800:mRNA-p1,0.954508,5.592662775907555,0.13226742004162415,"hypothetical protein, conserved",126590.6796875,413008.5625,1825152.75,148473.15625,401114.5625,217151.421875
4014,Tb927.7.3810:mRNA-p1,6.312006,5.963872556552403,0.5353763397705376,"'Cold-shock' DNA-binding domain containing protein, putative",1503791.0,1521608.625,1443449.875,978440.9375,978624.0,935509.5
4015,Tb927.7.3820:mRNA-p1,0.642857,4.7321280709099485,0.08821937265256036,"hypothetical protein, conserved",76233.921875,75264.5859375,78866.46875,68230.2421875,66010.359375,67120.5703125
4016,Tb927.7.3860:mRNA-p1,-5.701569,4.6726414089625905,0.5000106656658161,"PQ loop repeat, putative",98027.140625,0.0,15459.548828125,187776.15625,11206.697265625,16932.923828125
4017,Tb927.7.3870:mRNA-p1,-5.09831,4.845814782054235,0.4724989890188798,"hypothetical protein, conserved",81062.078125,49448.80859375,96804.0703125,97014.0703125,106771.4921875,129814.5703125
4018,Tb927.7.3880:mRNA-p1,1.206137,5.658261275185423,0.16267044812285575,Basal body protein,639868.4375,702751.8125,659671.5625,548770.9375,600651.75,490368.9375
4019,Tb927.7.3890.1:mRNA-p1,-0.8231,5.320434417606669,0.11379137583250251,"hypothetical protein, conserved",294436.1875,254490.328125,275168.75,293667.21875,281405.875,273930.46875
4020,Tb927.7.3900:mRNA-p1,-9.883013,4.926960969751387,0.7158852315982304,"vacuolar transporter chaperone, putative",65276.56640625,87025.859375,85577.109375,152100.0,157663.96875,128508.765625
4021,Tb927.7.3910:mRNA-p1,1.877283,5.568917079790612,0.2389672189766083,"NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit, putative",650443.1875,646659.9375,421696.46875,296951.9375,591663.875,357452.90625
4022,Tb927.7.3920:mRNA-p1,-0.485674,6.147783333484461,0.06767846801070682,"hypothetical protein, conserved",1825983.125,1840718.375,2033996.875,1811393.75,1889045.875,1841619.375
4023,Tb927.7.3940:mRNA-p1,0.402102,6.057601285191336,0.05231146221573125,mitochondrial carrier protein,1646985.0,1644257.75,1475521.125,1719089.625,1309303.125,1339467.625
4024,Tb927.7.3950:mRNA-p1,2.016675,5.499973592878231,0.25344363858963087,RNA-editing 3' terminal uridylyl transferase 1,460103.6875,531069.6875,442950.21875,385215.78125,364398.0625,345919.6875
4025,Tb927.7.3960:mRNA-p1,-6.308678,4.645712506559264,0.5353763397705376,Mitochondrial ribosomal protein L16,41266.171875,55191.8515625,42410.5703125,65696.921875,77784.71875,71476.6796875
4026,Tb927.7.3970:mRNA-p1,-4.594803,5.632396208612168,0.44401126967816956,"hypothetical protein, conserved",504441.28125,445782.0,471333.71875,653184.375,669150.25,687614.25
